Sample,GEO_ID
X204529320132_R01C01,GSM6991257
X204529320132_R02C01,GSM6991258
X204529320132_R03C01,GSM6991259
X204529320132_R04C01,GSM6991260
X204529320132_R05C01,GSM6991261
X204529320132_R06C01,GSM6991262
X204529320132_R01C02,GSM6991263
X204529320132_R02C02,GSM6991264
X204529320132_R03C02,GSM6991265
X204529320132_R04C02,GSM6991266
X204529320132_R05C02,GSM6991267
X204529320132_R06C02,GSM6991268
X204529320126_R01C01,GSM6991269
X204529320126_R02C01,GSM6991270
X204529320126_R03C01,GSM6991271
X204529320126_R04C01,GSM6991272
X204529320126_R05C01,GSM6991273
X204529320126_R06C01,GSM6991274
X204529320126_R01C02,GSM6991275
X204529320126_R02C02,GSM6991276
X204529320126_R03C02,GSM6991277
X204529320126_R04C02,GSM6991278
X204529320126_R05C02,GSM6991279
X204529320126_R06C02,GSM6991280
X204529320128_R01C01,GSM6991281
X204529320128_R02C01,GSM6991282
X204529320128_R03C01,GSM6991283
X204529320128_R04C01,GSM6991284
X204529320128_R05C01,GSM6991285
X204529320128_R06C01,GSM6991286
X204529320128_R01C02,GSM6991287
X204529320128_R02C02,GSM6991288
X204529320128_R03C02,GSM6991289
X204529320128_R04C02,GSM6991290
X204529320128_R05C02,GSM6991291
X204529320128_R06C02,GSM6991292
X204529320131_R01C01,GSM6991293
X204529320131_R02C01,GSM6991294
X204529320131_R03C01,GSM6991295
X204529320131_R04C01,GSM6991296
X204529320131_R05C01,GSM6991297
X204529320131_R06C01,GSM6991298
X204529320131_R01C02,GSM6991299
X204529320131_R02C02,GSM6991300
X204529320131_R03C02,GSM6991301
X204529320131_R04C02,GSM6991302
X204529320131_R05C02,GSM6991303
X204529320131_R06C02,GSM6991304
X204549720007_R01C01,GSM6991305
X204549720007_R02C01,GSM6991306
X204549720007_R03C01,GSM6991307
X204549720007_R04C01,GSM6991308
X204549720007_R05C01,GSM6991309
X204549720007_R06C01,GSM6991310
X204549720007_R01C02,GSM6991311
X204549720007_R02C02,GSM6991312
X204549720007_R03C02,GSM6991313
X204549720007_R04C02,GSM6991314
X204549720007_R05C02,GSM6991315
X204549720007_R06C02,GSM6991316
X204549720008_R01C01,GSM6991317
X204549720008_R02C01,GSM6991318
X204549720008_R03C01,GSM6991319
X204549720008_R04C01,GSM6991320
X204549720008_R05C01,GSM6991321
X204549720008_R06C01,GSM6991322
X204549720008_R01C02,GSM6991323
X204549720008_R02C02,GSM6991324
X204549720008_R03C02,GSM6991325
X204549720008_R04C02,GSM6991326
X204549720008_R05C02,GSM6991327
X204549720008_R06C02,GSM6991328
X204027420050_R01C01,GSM6991329
X204027420050_R02C01,GSM6991330
X204027420050_R03C01,GSM6991331
X204027420050_R04C01,GSM6991332
X204027420050_R05C01,GSM6991333
X204027420050_R06C01,GSM6991334
X204027420050_R01C02,GSM6991335
X204027420050_R02C02,GSM6991336
X204027420050_R03C02,GSM6991337
X204027420050_R04C02,GSM6991338
X204027420050_R05C02,GSM6991339
X204027420050_R06C02,GSM6991340
X204027420051_R01C01,GSM6991341
X204027420051_R02C01,GSM6991342
X204027420051_R03C01,GSM6991343
X204027420051_R04C01,GSM6991344
X204027420051_R05C01,GSM6991345
X204027420051_R06C01,GSM6991346
X204027420051_R01C02,GSM6991347
X204027420051_R02C02,GSM6991348
X204027420051_R03C02,GSM6991349
X204027420051_R04C02,GSM6991350
X204027420051_R05C02,GSM6991351
X204027420051_R06C02,GSM6991352
X204551090056_R01C01,GSM6991353
X204551090056_R02C01,GSM6991354
X204551090056_R03C01,GSM6991355
X204551090056_R04C01,GSM6991356
X204551090056_R05C01,GSM6991357
X204551090056_R06C01,GSM6991358
X204551090056_R01C02,GSM6991359
X204551090056_R02C02,GSM6991360
X204551090056_R03C02,GSM6991361
X204551090056_R04C02,GSM6991362
X204551090056_R05C02,GSM6991363
X204551090056_R06C02,GSM6991364
X204551090079_R01C01,GSM6991365
X204551090079_R02C01,GSM6991366
X204551090079_R03C01,GSM6991367
X204551090079_R04C01,GSM6991368
X204551090079_R05C01,GSM6991369
X204551090079_R06C01,GSM6991370
X204551090079_R01C02,GSM6991371
X204551090079_R02C02,GSM6991372
X204551090079_R03C02,GSM6991373
X204551090079_R04C02,GSM6991374
X204551090079_R05C02,GSM6991375
X204551090079_R06C02,GSM6991376
X204551090055_R01C01,GSM6991377
X204551090055_R02C01,GSM6991378
X204551090055_R03C01,GSM6991379
X204551090055_R04C01,GSM6991380
X204551090055_R05C01,GSM6991381
X204551090055_R06C01,GSM6991382
X204551090055_R01C02,GSM6991383
X204551090055_R02C02,GSM6991384
X204551090055_R03C02,GSM6991385
X204551090055_R04C02,GSM6991386
X204551090055_R05C02,GSM6991387
X204551090055_R06C02,GSM6991388
X204551090074_R01C01,GSM6991389
X204551090074_R02C01,GSM6991390
X204551090074_R03C01,GSM6991391
X204551090074_R05C01,GSM6991392
X204551090074_R06C01,GSM6991393
X204551090074_R01C02,GSM6991394
X204551090074_R02C02,GSM6991395
X204551090074_R03C02,GSM6991396
X204551090074_R04C02,GSM6991397
X204551090074_R05C02,GSM6991398
X204551090074_R06C02,GSM6991399
X204551090020_R01C01,GSM6991400
X204551090020_R02C01,GSM6991401
X204551090020_R03C01,GSM6991402
X204551090020_R04C01,GSM6991403
X204551090020_R05C01,GSM6991404
X204551090020_R06C01,GSM6991405
X204551090020_R01C02,GSM6991406
X204551090020_R02C02,GSM6991407
X204551090020_R03C02,GSM6991408
X204551090020_R04C02,GSM6991409
X204551090020_R05C02,GSM6991410
X204551090020_R06C02,GSM6991411
X204551090033_R01C01,GSM6991412
X204551090033_R02C01,GSM6991413
X204551090033_R03C01,GSM6991414
X204551090033_R04C01,GSM6991415
X204551090033_R05C01,GSM6991416
X204551090033_R06C01,GSM6991417
X204551090033_R01C02,GSM6991418
X204551090033_R02C02,GSM6991419
X204551090033_R03C02,GSM6991420
X204551090033_R04C02,GSM6991421
X204551090033_R05C02,GSM6991422
X204551090033_R06C02,GSM6991423
X204551090010_R01C01,GSM6991424
X204551090010_R02C01,GSM6991425
X204551090010_R03C01,GSM6991426
X204551090010_R04C01,GSM6991427
X204551090010_R05C01,GSM6991428
X204551090010_R06C01,GSM6991429
X204551090010_R01C02,GSM6991430
X204551090010_R02C02,GSM6991431
X204551090010_R03C02,GSM6991432
X204551090010_R04C02,GSM6991433
X204551090010_R05C02,GSM6991434
X204551090010_R06C02,GSM6991435
X204551090041_R01C01,GSM6991436
X204551090041_R02C01,GSM6991437
X204551090041_R03C01,GSM6991438
X204551090041_R04C01,GSM6991439
X204551090041_R05C01,GSM6991440
X204551090041_R06C01,GSM6991441
X204551090041_R01C02,GSM6991442
X204551090041_R02C02,GSM6991443
X204551090041_R03C02,GSM6991444
X204551090041_R04C02,GSM6991445
X204551090041_R05C02,GSM6991446
X204551090041_R06C02,GSM6991447
X204551090051_R01C01,GSM6991448
X204551090051_R02C01,GSM6991449
X204551090051_R03C01,GSM6991450
X204551090051_R04C01,GSM6991451
X204551090051_R05C01,GSM6991452
X204551090051_R06C01,GSM6991453
X204551090051_R01C02,GSM6991454
X204551090051_R02C02,GSM6991455
X204551090051_R03C02,GSM6991456
X204551090051_R04C02,GSM6991457
X204551090051_R05C02,GSM6991458
X204551090051_R06C02,GSM6991459
X204551090090_R01C01,GSM6991460
X204551090090_R02C01,GSM6991461
X204551090090_R03C01,GSM6991462
X204551090090_R04C01,GSM6991463
X204551090090_R05C01,GSM6991464
X204551090090_R06C01,GSM6991465
X204551090090_R01C02,GSM6991466
X204551090090_R02C02,GSM6991467
X204551090090_R03C02,GSM6991468
X204551090090_R04C02,GSM6991469
X204551090090_R05C02,GSM6991470
X204551090090_R06C02,GSM6991471
X204551090068_R01C01,GSM6991472
X204551090068_R02C01,GSM6991473
X204551090068_R03C01,GSM6991474
X204551090068_R04C01,GSM6991475
X204551090068_R05C01,GSM6991476
X204551090068_R06C01,GSM6991477
X204551090068_R01C02,GSM6991478
X204551090068_R02C02,GSM6991479
X204551090068_R03C02,GSM6991480
X204551090068_R04C02,GSM6991481
X204551090068_R05C02,GSM6991482
X204551090068_R06C02,GSM6991483
X204551090049_R01C01,GSM6991484
X204551090049_R02C01,GSM6991485
X204551090049_R03C01,GSM6991486
X204551090049_R04C01,GSM6991487
X204551090049_R05C01,GSM6991488
X204551090049_R06C01,GSM6991489
X204551090049_R01C02,GSM6991490
X204551090049_R02C02,GSM6991491
X204551090049_R03C02,GSM6991492
X204551090049_R04C02,GSM6991493
X204551090049_R05C02,GSM6991494
X204551090049_R06C02,GSM6991495
X204551090042_R01C01,GSM6991496
X204551090042_R02C01,GSM6991497
X204551090042_R03C01,GSM6991498
X204551090042_R04C01,GSM6991499
X204551090042_R05C01,GSM6991500
X204551090042_R06C01,GSM6991501
X204551090042_R01C02,GSM6991502
X204551090042_R02C02,GSM6991503
X204551090042_R03C02,GSM6991504
X204551090042_R04C02,GSM6991505
X204551090042_R05C02,GSM6991506
X204551090042_R06C02,GSM6991507
X204551090087_R01C01,GSM6991508
X204551090087_R02C01,GSM6991509
X204551090087_R03C01,GSM6991510
X204551090087_R04C01,GSM6991511
X204551090087_R05C01,GSM6991512
X204551090087_R06C01,GSM6991513
X204551090087_R01C02,GSM6991514
X204551090087_R02C02,GSM6991515
X204551090087_R03C02,GSM6991516
X204551090087_R04C02,GSM6991517
X204551090087_R05C02,GSM6991518
X204551090087_R06C02,GSM6991519
X204551090054_R01C01,GSM6991520
X204551090054_R02C01,GSM6991521
X204551090054_R03C01,GSM6991522
X204551090054_R04C01,GSM6991523
X204551090054_R05C01,GSM6991524
X204551090054_R06C01,GSM6991525
X204551090054_R01C02,GSM6991526
X204551090054_R02C02,GSM6991527
X204551090054_R03C02,GSM6991528
X204551090054_R04C02,GSM6991529
X204551090054_R05C02,GSM6991530
X204551090054_R06C02,GSM6991531
X204551090088_R01C01,GSM6991532
X204551090088_R02C01,GSM6991533
X204551090088_R03C01,GSM6991534
X204551090088_R04C01,GSM6991535
X204551090088_R05C01,GSM6991536
X204551090088_R06C01,GSM6991537
X204551090088_R01C02,GSM6991538
X204551090088_R02C02,GSM6991539
X204551090088_R03C02,GSM6991540
X204551090088_R04C02,GSM6991541
X204551090088_R05C02,GSM6991542
X204551090088_R06C02,GSM6991543
X204551090002_R01C01,GSM6991544
X204551090002_R02C01,GSM6991545
X204551090002_R03C01,GSM6991546
X204551090002_R04C01,GSM6991547
X204551090002_R05C01,GSM6991548
X204551090002_R06C01,GSM6991549
X204551090002_R01C02,GSM6991550
X204551090002_R02C02,GSM6991551
X204551090002_R03C02,GSM6991552
X204551090002_R04C02,GSM6991553
X204551090002_R05C02,GSM6991554
X204551090002_R06C02,GSM6991555
X204551090018_R01C01,GSM6991556
X204551090018_R02C01,GSM6991557
X204551090018_R03C01,GSM6991558
X204551090018_R04C01,GSM6991559
X204551090018_R05C01,GSM6991560
X204551090018_R06C01,GSM6991561
X204551090018_R01C02,GSM6991562
X204551090018_R02C02,GSM6991563
X204551090018_R03C02,GSM6991564
X204551090018_R04C02,GSM6991565
X204551090018_R05C02,GSM6991566
X204551090018_R06C02,GSM6991567
X204551090001_R01C01,GSM6991568
X204551090001_R02C01,GSM6991569
X204551090001_R03C01,GSM6991570
X204551090001_R04C01,GSM6991571
X204551090001_R05C01,GSM6991572
X204551090001_R06C01,GSM6991573
X204551090001_R01C02,GSM6991574
X204551090001_R02C02,GSM6991575
X204551090001_R03C02,GSM6991576
X204551090001_R04C02,GSM6991577
X204551090001_R05C02,GSM6991578
X204551090001_R06C02,GSM6991579
X204551090003_R01C01,GSM6991580
X204551090003_R02C01,GSM6991581
X204551090003_R03C01,GSM6991582
X204551090003_R04C01,GSM6991583
X204551090003_R05C01,GSM6991584
X204551090003_R06C01,GSM6991585
X204551090003_R01C02,GSM6991586
X204551090003_R02C02,GSM6991587
X204551090003_R03C02,GSM6991588
X204551090003_R04C02,GSM6991589
X204551090003_R05C02,GSM6991590
X204551090003_R06C02,GSM6991591
X204509080001_R01C01,GSM6991592
X204509080001_R01C02,GSM6991593
X204509080001_R02C01,GSM6991594
X204509080001_R02C02,GSM6991595
X204509080001_R03C01,GSM6991596
X204509080001_R03C02,GSM6991597
X204509080001_R04C01,GSM6991598
X204509080001_R04C02,GSM6991599
X204509080001_R05C01,GSM6991600
X204509080001_R05C02,GSM6991601
X204509080001_R06C01,GSM6991602
X204509080001_R06C02,GSM6991603
X204509080003_R01C01,GSM6991604
X204509080003_R01C02,GSM6991605
X204509080003_R02C01,GSM6991606
X204509080003_R02C02,GSM6991607
X204509080003_R03C02,GSM6991608
X204509080003_R04C02,GSM6991609
X204509080003_R05C02,GSM6991610
X204509080003_R06C01,GSM6991611
X204509080003_R06C02,GSM6991612
X204509080005_R01C01,GSM6991613
X204509080005_R01C02,GSM6991614
X204509080005_R02C01,GSM6991615
X204509080005_R02C02,GSM6991616
X204509080005_R03C01,GSM6991617
X204509080005_R03C02,GSM6991618
X204509080005_R04C01,GSM6991619
X204509080005_R04C02,GSM6991620
X204509080005_R05C01,GSM6991621
X204509080005_R05C02,GSM6991622
X204509080005_R06C01,GSM6991623
X204509080005_R06C02,GSM6991624
X204509080008_R01C01,GSM6991625
X204509080008_R01C02,GSM6991626
X204509080008_R02C01,GSM6991627
X204509080008_R02C02,GSM6991628
X204509080008_R03C01,GSM6991629
X204509080008_R03C02,GSM6991630
X204509080008_R04C01,GSM6991631
X204509080008_R04C02,GSM6991632
X204509080008_R05C01,GSM6991633
X204509080008_R05C02,GSM6991634
X204509080008_R06C01,GSM6991635
X204509080008_R06C02,GSM6991636
X204509080009_R01C01,GSM6991637
X204509080009_R01C02,GSM6991638
X204509080009_R02C01,GSM6991639
X204509080009_R02C02,GSM6991640
X204509080009_R03C02,GSM6991641
X204509080009_R04C02,GSM6991642
X204509080009_R05C02,GSM6991643
X204509080009_R06C02,GSM6991644
X204509080010_R01C01,GSM6991645
X204509080010_R01C02,GSM6991646
X204509080010_R02C01,GSM6991647
X204509080010_R02C02,GSM6991648
X204509080010_R03C02,GSM6991649
X204509080010_R04C02,GSM6991650
X204509080010_R05C02,GSM6991651
X204509080010_R06C02,GSM6991652
X204509080012_R01C01,GSM6991653
X204509080012_R01C02,GSM6991654
X204509080012_R02C01,GSM6991655
X204509080012_R02C02,GSM6991656
X204509080012_R03C01,GSM6991657
X204509080012_R03C02,GSM6991658
X204509080012_R04C01,GSM6991659
X204509080012_R04C02,GSM6991660
X204509080012_R05C01,GSM6991661
X204509080012_R05C02,GSM6991662
X204509080012_R06C01,GSM6991663
X204509080012_R06C02,GSM6991664
X204509080014_R01C01,GSM6991665
X204509080014_R01C02,GSM6991666
X204509080014_R02C01,GSM6991667
X204509080014_R02C02,GSM6991668
X204509080014_R03C02,GSM6991669
X204509080014_R04C02,GSM6991670
X204509080014_R05C02,GSM6991671
X204509080014_R06C01,GSM6991672
X204509080014_R06C02,GSM6991673
X204509080015_R01C01,GSM6991674
X204509080015_R01C02,GSM6991675
X204509080015_R02C02,GSM6991676
X204509080015_R03C02,GSM6991677
X204509080015_R04C02,GSM6991678
X204509080015_R05C02,GSM6991679
X204509080015_R06C01,GSM6991680
X204509080015_R06C02,GSM6991681
X204509080017_R01C01,GSM6991682
X204509080017_R01C02,GSM6991683
X204509080017_R02C01,GSM6991684
X204509080017_R02C02,GSM6991685
X204509080017_R03C02,GSM6991686
X204509080017_R04C02,GSM6991687
X204509080017_R05C02,GSM6991688
X204509080017_R06C01,GSM6991689
X204509080017_R06C02,GSM6991690
X204509080018_R01C01,GSM6991691
X204509080018_R01C02,GSM6991692
X204509080018_R02C01,GSM6991693
X204509080018_R02C02,GSM6991694
X204509080018_R03C01,GSM6991695
X204509080018_R03C02,GSM6991696
X204509080018_R04C01,GSM6991697
X204509080018_R04C02,GSM6991698
X204509080018_R05C01,GSM6991699
X204509080018_R05C02,GSM6991700
X204509080018_R06C01,GSM6991701
X204509080018_R06C02,GSM6991702
X204509080019_R01C01,GSM6991703
X204509080019_R01C02,GSM6991704
X204509080019_R02C02,GSM6991705
X204509080019_R03C02,GSM6991706
X204509080019_R04C02,GSM6991707
X204509080019_R05C02,GSM6991708
X204509080019_R06C01,GSM6991709
X204509080019_R06C02,GSM6991710
X204509080022_R01C01,GSM6991711
X204509080022_R01C02,GSM6991712
X204509080022_R02C01,GSM6991713
X204509080022_R02C02,GSM6991714
X204509080022_R03C02,GSM6991715
X204509080022_R04C02,GSM6991716
X204509080022_R05C02,GSM6991717
X204509080022_R06C01,GSM6991718
X204509080022_R06C02,GSM6991719
X204509080023_R01C01,GSM6991720
X204509080023_R01C02,GSM6991721
X204509080023_R02C01,GSM6991722
X204509080023_R02C02,GSM6991723
X204509080023_R03C01,GSM6991724
X204509080023_R03C02,GSM6991725
X204509080023_R04C01,GSM6991726
X204509080023_R04C02,GSM6991727
X204509080023_R05C01,GSM6991728
X204509080023_R05C02,GSM6991729
X204509080023_R06C01,GSM6991730
X204509080023_R06C02,GSM6991731
X204551090019_R01C01,GSM6991732
X204551090019_R02C01,GSM6991733
X204551090019_R03C01,GSM6991734
X204551090019_R04C01,GSM6991735
X204551090019_R05C01,GSM6991736
X204551090019_R06C01,GSM6991737
X204551090019_R01C02,GSM6991738
X204551090019_R02C02,GSM6991739
X204551090019_R03C02,GSM6991740
X204551090019_R04C02,GSM6991741
X204551090019_R05C02,GSM6991742
X204551090019_R06C02,GSM6991743
X204551090014_R01C01,GSM6991744
X204551090014_R02C01,GSM6991745
X204551090014_R03C01,GSM6991746
X204551090014_R04C01,GSM6991747
X204551090014_R05C01,GSM6991748
X204551090014_R06C01,GSM6991749
X204551090014_R01C02,GSM6991750
X204551090014_R02C02,GSM6991751
X204551090014_R03C02,GSM6991752
X204551090014_R04C02,GSM6991753
X204551090014_R05C02,GSM6991754
X204551090014_R06C02,GSM6991755
X204551090071_R01C01,GSM6991756
X204551090071_R03C01,GSM6991757
X204551090071_R04C01,GSM6991758
X204551090071_R05C01,GSM6991759
X204551090071_R06C01,GSM6991760
X204551090071_R01C02,GSM6991761
X204551090071_R02C02,GSM6991762
X204551090071_R03C02,GSM6991763
X204551090071_R04C02,GSM6991764
X204551090071_R05C02,GSM6991765
X204551090071_R06C02,GSM6991766
X204551090021_R01C01,GSM6991767
X204551090021_R02C01,GSM6991768
X204551090021_R03C01,GSM6991769
X204551090021_R04C01,GSM6991770
X204551090021_R05C01,GSM6991771
X204551090021_R06C01,GSM6991772
X204551090021_R01C02,GSM6991773
X204551090021_R02C02,GSM6991774
X204551090021_R03C02,GSM6991775
X204551090021_R04C02,GSM6991776
X204551090021_R05C02,GSM6991777
X204551090021_R06C02,GSM6991778
X204854860006_R01C01,GSM6991779
X204854860006_R02C01,GSM6991780
X204854860006_R04C01,GSM6991781
X204854860006_R05C01,GSM6991782
X204854860006_R06C01,GSM6991783
X204854860006_R01C02,GSM6991784
X204854860006_R02C02,GSM6991785
X204854860006_R03C02,GSM6991786
X204854860006_R04C02,GSM6991787
X204854860006_R05C02,GSM6991788
X204854860006_R06C02,GSM6991789
X204854860042_R01C01,GSM6991790
X204854860042_R02C01,GSM6991791
X204854860042_R03C01,GSM6991792
X204854860042_R04C01,GSM6991793
X204854860042_R05C01,GSM6991794
X204854860042_R06C01,GSM6991795
X204854860042_R01C02,GSM6991796
X204854860042_R02C02,GSM6991797
X204854860042_R03C02,GSM6991798
X204854860042_R04C02,GSM6991799
X204854860042_R05C02,GSM6991800
X204854860042_R06C02,GSM6991801
X204854860048_R01C01,GSM6991802
X204854860048_R02C01,GSM6991803
X204854860048_R03C01,GSM6991804
X204854860048_R04C01,GSM6991805
X204854860048_R05C01,GSM6991806
X204854860048_R06C01,GSM6991807
X204854860048_R01C02,GSM6991808
X204854860048_R02C02,GSM6991809
X204854860048_R03C02,GSM6991810
X204854860048_R04C02,GSM6991811
X204854860048_R05C02,GSM6991812
X204854860048_R06C02,GSM6991813
X204854860025_R01C01,GSM6991814
X204854860025_R02C01,GSM6991815
X204854860025_R03C01,GSM6991816
X204854860025_R04C01,GSM6991817
X204854860025_R05C01,GSM6991818
X204854860025_R06C01,GSM6991819
X204854860025_R01C02,GSM6991820
X204854860025_R02C02,GSM6991821
X204854860025_R03C02,GSM6991822
X204854860025_R04C02,GSM6991823
X204854860025_R05C02,GSM6991824
X204854860040_R01C01,GSM6991825
X204854860040_R02C01,GSM6991826
X204854860040_R03C01,GSM6991827
X204854860040_R04C01,GSM6991828
X204854860040_R05C01,GSM6991829
X204854860040_R06C01,GSM6991830
X204854860040_R01C02,GSM6991831
X204854860040_R02C02,GSM6991832
X204854860040_R03C02,GSM6991833
X204854860040_R04C02,GSM6991834
X204854860040_R05C02,GSM6991835
X204854860040_R06C02,GSM6991836
X204854860027_R01C01,GSM6991837
X204854860027_R02C01,GSM6991838
X204854860027_R03C01,GSM6991839
X204854860027_R04C01,GSM6991840
X204854860027_R05C01,GSM6991841
X204854860027_R06C01,GSM6991842
X204854860027_R01C02,GSM6991843
X204854860027_R02C02,GSM6991844
X204854860027_R03C02,GSM6991845
X204854860027_R04C02,GSM6991846
X204854860027_R05C02,GSM6991847
X204854860027_R06C02,GSM6991848
X204854860009_R01C01,GSM6991849
X204854860009_R02C01,GSM6991850
X204854860009_R03C01,GSM6991851
X204854860009_R04C01,GSM6991852
X204854860009_R05C01,GSM6991853
X204854860009_R06C01,GSM6991854
X204854860009_R01C02,GSM6991855
X204854860009_R02C02,GSM6991856
X204854860009_R03C02,GSM6991857
X204854860009_R04C02,GSM6991858
X204854860009_R05C02,GSM6991859
X204854860009_R06C02,GSM6991860
X204854860031_R01C01,GSM6991861
X204854860031_R02C01,GSM6991862
X204854860031_R03C01,GSM6991863
X204854860031_R04C01,GSM6991864
X204854860031_R05C01,GSM6991865
X204854860031_R06C01,GSM6991866
X204854860031_R01C02,GSM6991867
X204854860031_R02C02,GSM6991868
X204854860031_R03C02,GSM6991869
X204854860031_R04C02,GSM6991870
X204854860031_R05C02,GSM6991871
X204854860031_R06C02,GSM6991872
X204854860049_R01C01,GSM6991873
X204854860049_R02C01,GSM6991874
X204854860049_R03C01,GSM6991875
X204854860049_R04C01,GSM6991876
X204854860049_R05C01,GSM6991877
X204854860049_R06C01,GSM6991878
X204854860049_R01C02,GSM6991879
X204854860049_R02C02,GSM6991880
X204854860049_R03C02,GSM6991881
X204854860049_R04C02,GSM6991882
X204854860049_R05C02,GSM6991883
X204854860049_R06C02,GSM6991884
X204854860029_R01C01,GSM6991885
X204854860029_R02C01,GSM6991886
X204854860029_R03C01,GSM6991887
X204854860029_R04C01,GSM6991888
X204854860029_R05C01,GSM6991889
X204854860029_R06C01,GSM6991890
X204854860029_R01C02,GSM6991891
X204854860029_R02C02,GSM6991892
X204854860029_R03C02,GSM6991893
X204854860029_R04C02,GSM6991894
X204854860029_R05C02,GSM6991895
X204854860029_R06C02,GSM6991896
X204854860010_R01C01,GSM6991897
X204854860010_R02C01,GSM6991898
X204854860010_R03C01,GSM6991899
X204854860010_R04C01,GSM6991900
X204854860010_R05C01,GSM6991901
X204854860010_R06C01,GSM6991902
X204854860010_R01C02,GSM6991903
X204854860010_R02C02,GSM6991904
X204854860010_R03C02,GSM6991905
X204854860010_R04C02,GSM6991906
X204854860010_R05C02,GSM6991907
X204854860010_R06C02,GSM6991908
X204854860047_R01C01,GSM6991909
X204854860047_R02C01,GSM6991910
X204854860047_R03C01,GSM6991911
X204854860047_R04C01,GSM6991912
X204854860047_R05C01,GSM6991913
X204854860047_R06C01,GSM6991914
X204854860047_R01C02,GSM6991915
X204854860047_R02C02,GSM6991916
X204854860047_R03C02,GSM6991917
X204854860047_R04C02,GSM6991918
X204854860047_R05C02,GSM6991919
X204854860047_R06C02,GSM6991920
X205483080044_R01C01,GSM6991921
X205483080044_R02C01,GSM6991922
X205483080044_R03C01,GSM6991923
X205483080044_R05C02,GSM6991924
X205483080031_R01C01,GSM6991925
X205483080031_R03C01,GSM6991926
X205483080031_R05C01,GSM6991927
X205483080031_R01C02,GSM6991928
X205483080031_R04C02,GSM6991929
X205483080031_R05C02,GSM6991930
X205483080033_R02C01,GSM6991931
X205483080033_R03C01,GSM6991932
X205483080033_R04C01,GSM6991933
X205483080033_R06C01,GSM6991934
X205483080033_R04C02,GSM6991935
X205483080033_R06C02,GSM6991936
X205483080017_R03C01,GSM6991937
X205483080017_R02C02,GSM6991938
X205483080017_R04C02,GSM6991939
X204854860030_R01C01,GSM6991940
X204854860030_R02C01,GSM6991941
X204854860030_R03C01,GSM6991942
X204854860030_R04C01,GSM6991943
X204854860030_R05C01,GSM6991944
X204854860030_R06C01,GSM6991945
X204854860030_R01C02,GSM6991946
X204854860030_R02C02,GSM6991947
X204854860030_R03C02,GSM6991948
X204854860030_R04C02,GSM6991949
X204854860030_R05C02,GSM6991950
X204854860030_R06C02,GSM6991951
X204854860003_R01C01,GSM6991952
X204854860003_R02C01,GSM6991953
X204854860003_R03C01,GSM6991954
X204854860003_R04C01,GSM6991955
X204854860003_R05C01,GSM6991956
X204854860003_R06C01,GSM6991957
X204854860003_R01C02,GSM6991958
X204854860003_R02C02,GSM6991959
X204854860003_R03C02,GSM6991960
X204854860003_R04C02,GSM6991961
X204854860003_R05C02,GSM6991962
X204854860003_R06C02,GSM6991963
X204854860001_R01C01,GSM6991964
X204854860001_R02C01,GSM6991965
X204854860001_R03C01,GSM6991966
X204854860001_R04C01,GSM6991967
X204854860001_R05C01,GSM6991968
X204854860001_R06C01,GSM6991969
X204854860001_R01C02,GSM6991970
X204854860001_R02C02,GSM6991971
X204854860001_R03C02,GSM6991972
X204854860001_R04C02,GSM6991973
X204854860001_R05C02,GSM6991974
X204854860001_R06C02,GSM6991975
X204854860002_R01C01,GSM6991976
X204854860002_R02C01,GSM6991977
X204854860002_R03C01,GSM6991978
X204854860002_R04C01,GSM6991979
X204854860002_R05C01,GSM6991980
X204854860002_R06C01,GSM6991981
X204854860002_R01C02,GSM6991982
X204854860002_R02C02,GSM6991983
X204854860002_R03C02,GSM6991984
X204854860002_R04C02,GSM6991985
X204854860002_R05C02,GSM6991986
X204854860002_R06C02,GSM6991987
X204854860045_R01C01,GSM6991988
X204854860045_R02C01,GSM6991989
X204854860045_R03C01,GSM6991990
X204854860045_R04C01,GSM6991991
X204854860045_R05C01,GSM6991992
X204854860045_R06C01,GSM6991993
X204854860045_R01C02,GSM6991994
X204854860045_R02C02,GSM6991995
X204854860045_R03C02,GSM6991996
X204854860045_R04C02,GSM6991997
X204854860037_R01C01,GSM6991998
X204854860037_R02C01,GSM6991999
X204854860037_R03C01,GSM6992000
X204854860037_R04C01,GSM6992001
X204854860037_R05C01,GSM6992002
X204854860037_R06C01,GSM6992003
X204854860037_R01C02,GSM6992004
X204854860037_R02C02,GSM6992005
X204854860037_R03C02,GSM6992006
X204854860037_R04C02,GSM6992007
X204854860037_R05C02,GSM6992008
X204854860037_R06C02,GSM6992009
X204854860045_R05C02,GSM6992010
X204854860045_R06C02,GSM6992011
X204854860053_R01C01,GSM6992012
X204854860053_R02C01,GSM6992013
X204854860053_R03C01,GSM6992014
X204854860053_R04C01,GSM6992015
X204854860053_R05C01,GSM6992016
X204854860053_R06C01,GSM6992017
X204854860053_R01C02,GSM6992018
X204854860053_R02C02,GSM6992019
X204854860053_R03C02,GSM6992020
X204854860053_R04C02,GSM6992021
X204854860053_R05C02,GSM6992022
X204854860053_R06C02,GSM6992023
X204854860019_R01C01,GSM6992024
X204854860019_R02C01,GSM6992025
X204854860019_R03C01,GSM6992026
X204854860038_R01C01,GSM6992027
X204854860038_R02C01,GSM6992028
X204854860038_R03C01,GSM6992029
X204854860038_R04C01,GSM6992030
X204854860038_R05C01,GSM6992031
X204854860038_R06C01,GSM6992032
X204854860038_R01C02,GSM6992033
