SpeciesCommonName,SpeciesLatinName,Tissue,Female,Age,SID
Killer whale,Orcinus orca,Skin,1,18,X202897220101_R06C02
Killer whale,Orcinus orca,Skin,1,8,X202897220102_R01C02
Killer whale,Orcinus orca,Skin,0,15,X202897220102_R02C01
Killer whale,Orcinus orca,Skin,1,8,X202897220102_R02C02
Killer whale,Orcinus orca,Skin,1,17,X202897220102_R03C01
Killer whale,Orcinus orca,Skin,1,8,X202897220102_R03C02
Killer whale,Orcinus orca,Skin,1,10,X202897220102_R04C01
Killer whale,Orcinus orca,Skin,0,7,X202897220102_R04C02
Killer whale,Orcinus orca,Skin,0,4,X202897220102_R05C01
Killer whale,Orcinus orca,Skin,0,6,X202897220102_R05C02
Killer whale,Orcinus orca,Skin,0,12,X202897220102_R06C01
Killer whale,Orcinus orca,Skin,0,5,X202897220102_R06C02
Big brown bat,Eptesicus fuscus,Skin,0,4.3,X202897220103_R01C01
Big brown bat,Eptesicus fuscus,Skin,0,5.3,X202897220103_R01C02
Rodriguez flying fox,Pteropus rodricensis,Skin,1,19.3,X202897220103_R02C01
Big brown bat,Eptesicus fuscus,Skin,0,5.3,X202897220103_R02C02
Pallas's mastiff bat,Molossus molossus,Skin,1,5.9,X202897220103_R03C01
Fish-eating bat,Myotis vivesi,Skin,0,0.1,X202897220103_R03C02
Fish-eating bat,Myotis vivesi,Skin,0,1,X202897220103_R04C01
Straw-colored fruit bat,Eidolon helvum,Skin,1,16.5,X202897220103_R04C02
Straw-colored fruit bat,Eidolon helvum,Skin,0,5,X202897220103_R05C01
Fish-eating bat,Myotis vivesi,Skin,1,2,X202897220103_R05C02
Pallas's mastiff bat,Molossus molossus,Skin,1,3.7,X202897220103_R06C01
Big brown bat,Eptesicus fuscus,Skin,0,5.3,X202897220103_R06C02
Big brown bat,Eptesicus fuscus,Skin,0,1.7,X202897220105_R01C01
Big brown bat,Eptesicus fuscus,Skin,0,5.3,X202897220105_R01C02
Fish-eating bat,Myotis vivesi,Skin,1,2,X202897220105_R02C01
Fish-eating bat,Myotis vivesi,Skin,0,0.1,X202897220105_R02C02
Straw-colored fruit bat,Eidolon helvum,Skin,1,16.3,X202897220105_R03C01
Fish-eating bat,Myotis vivesi,Skin,1,1,X202897220105_R03C02
Rodriguez flying fox,Pteropus rodricensis,Skin,1,12.5,X202897220105_R04C01
Straw-colored fruit bat,Eidolon helvum,Skin,1,13.5,X202897220105_R04C02
Big brown bat,Eptesicus fuscus,Skin,0,0.3,X202897220105_R05C01
Rodriguez flying fox,Pteropus rodricensis,Skin,1,17.9,X202897220105_R05C02
Pallas's mastiff bat,Molossus molossus,Skin,1,1.7,X202897220105_R06C01
Big brown bat,Eptesicus fuscus,Skin,0,2.3,X202897220105_R06C02
Mouse,Mus musculus,Hippocampus,1,0.575342466,X202897220106_R01C01
Mouse,Mus musculus,Hippocampus,1,0.64109589,X202897220106_R01C02
Mouse,Mus musculus,Hippocampus,0,0.643835616,X202897220106_R02C01
Mouse,Mus musculus,Hippocampus,0,0.619178082,X202897220106_R02C02
Mouse,Mus musculus,Hippocampus,1,0.64109589,X202897220106_R03C01
Mouse,Mus musculus,Hippocampus,0,0.679452055,X202897220106_R03C02
Mouse,Mus musculus,Hippocampus,0,0.679452055,X202897220106_R04C01
Mouse,Mus musculus,Hippocampus,0,0.643835616,X202897220106_R04C02
Mouse,Mus musculus,Hippocampus,1,0.578082192,X202897220106_R05C01
Mouse,Mus musculus,Hippocampus,1,0.578082192,X202897220106_R05C02
Mouse,Mus musculus,Hippocampus,1,0.578082192,X202897220106_R06C01
Mouse,Mus musculus,Hippocampus,0,0.64109589,X202897220106_R06C02
Mouse,Mus musculus,Striatum,0,0.166666667,X202897220107_R01C01
Mouse,Mus musculus,Striatum,1,1.166666667,X202897220107_R01C02
Mouse,Mus musculus,Striatum,0,0.166666667,X202897220107_R02C01
Mouse,Mus musculus,Striatum,1,1.5,X202897220107_R02C02
Mouse,Mus musculus,Striatum,1,0.083333333,X202897220107_R03C01
Mouse,Mus musculus,Striatum,0,1.166666667,X202897220107_R03C02
Mouse,Mus musculus,Striatum,0,1.916666667,X202897220107_R04C01
Mouse,Mus musculus,Striatum,1,0.166666667,X202897220107_R04C02
Mouse,Mus musculus,Striatum,1,1.916666667,X202897220107_R05C01
Mouse,Mus musculus,Striatum,1,0.5,X202897220107_R05C02
Mouse,Mus musculus,Striatum,1,0.166666667,X202897220107_R06C01
Mouse,Mus musculus,Striatum,1,1.166666667,X202897220107_R06C02
Mouse,Mus musculus,Blood,1,0.5,X202897220108_R01C01
Mouse,Mus musculus,Blood,0,0.5,X202897220108_R01C02
Mouse,Mus musculus,Blood,1,0.5,X202897220108_R02C01
Mouse,Mus musculus,Blood,1,0.5,X202897220108_R02C02
Mouse,Mus musculus,Blood,0,0.5,X202897220108_R03C01
Mouse,Mus musculus,Blood,0,0.5,X202897220108_R03C02
Mouse,Mus musculus,Blood,0,0.5,X202897220108_R04C01
Mouse,Mus musculus,Blood,0,0.5,X202897220108_R04C02
Mouse,Mus musculus,Blood,1,0.5,X202897220108_R05C01
Mouse,Mus musculus,Blood,0,0.5,X202897220108_R05C02
Mouse,Mus musculus,Blood,0,0.5,X202897220108_R06C01
Mouse,Mus musculus,Blood,1,0.5,X202897220108_R06C02
Dog,Canis lupus familiaris,Blood,0,8.1,X202897220109_R01C01
Dog,Canis lupus familiaris,Blood,0,3.4,X202897220109_R01C02
Dog,Canis lupus familiaris,Blood,1,0.3,X202897220109_R02C01
Dog,Canis lupus familiaris,Blood,1,1.3,X202897220109_R02C02
Dog,Canis lupus familiaris,Blood,1,11.3,X202897220109_R03C01
Dog,Canis lupus familiaris,Blood,0,1.3,X202897220109_R03C02
Dog,Canis lupus familiaris,Blood,1,3.6,X202897220109_R04C01
Dog,Canis lupus familiaris,Blood,1,1.1,X202897220109_R04C02
Dog,Canis lupus familiaris,Blood,1,12.4,X202897220109_R05C01
Dog,Canis lupus familiaris,Blood,0,11.2,X202897220109_R05C02
Dog,Canis lupus familiaris,Blood,1,2.5,X202897220109_R06C01
Dog,Canis lupus familiaris,Blood,1,8.8,X202897220109_R06C02
Pipistrelle,Pipistrellus pipistrellus,Liver,0,,X202897220110_R01C01
Meerkat,Suricata suricatta,Liver,1,,X202897220110_R01C02
Spanish mole,Talpa occidentalis,Liver,1,,X202897220110_R02C01
Dog,Canis lupus familiaris,Liver,0,,X202897220110_R02C02
Big hairy armadillo,Chaetophractus villosus,Liver,1,,X202897220110_R03C01
Human,Homo sapiens,Liver,,,X202897220110_R03C02
Sei whale,Balaenoptera borealis,Liver,1,,X202897220110_R04C01
Damaraland mole rat,Cryptomys damarensis,Liver,1,,X202897220110_R04C02
Tammar wallaby,Macropus eugenii,Liver,0,,X202897220110_R05C01
White beaked dolphin,Lagenorhynchus albirostris,Liver,0,,X202897220110_R05C02
Mouse,Mus musculus,Liver,0,,X202897220110_R06C01
Pipistrelle,Pipistrellus pipistrellus,Liver,1,,X202897220110_R06C02
Evening bat,Nycticeius humeralis,Muscle,1,0,X202897220111_R01C01
Greater spear-nosed bat,Phyllostomus hastatus,Skin,1,3,X202897220111_R01C02
Evening bat,Nycticeius humeralis,Muscle,1,2,X202897220111_R02C01
Greater spear-nosed bat,Phyllostomus hastatus,Skin,0,4,X202897220111_R02C02
Greater spear-nosed bat,Phyllostomus hastatus,Skin,0,1.8,X202897220111_R03C01
Greater spear-nosed bat,Phyllostomus hastatus,Skin,1,14.3,X202897220111_R03C02
Greater spear-nosed bat,Phyllostomus hastatus,Skin,1,11,X202897220111_R04C01
Greater spear-nosed bat,Phyllostomus hastatus,Skin,1,15.8,X202897220111_R04C02
Greater spear-nosed bat,Phyllostomus hastatus,Skin,1,3.7,X202897220111_R05C01
Greater spear-nosed bat,Phyllostomus hastatus,Skin,1,5,X202897220111_R05C02
Evening bat,Nycticeius humeralis,Muscle,0,0,X202897220111_R06C01
Evening bat,Nycticeius humeralis,Muscle,1,1,X202897220111_R06C02
Killer whale,Orcinus orca,Skin,0,3,X202897220112_R01C01
Killer whale,Orcinus orca,Skin,1,45,X202897220112_R01C02
Killer whale,Orcinus orca,Skin,1,2,X202897220112_R02C01
Killer whale,Orcinus orca,Skin,1,35,X202897220112_R02C02
Killer whale,Orcinus orca,Skin,0,1,X202897220112_R03C01
Killer whale,Orcinus orca,Skin,1,26,X202897220112_R03C02
Killer whale,Orcinus orca,Skin,0,1,X202897220112_R04C01
Killer whale,Orcinus orca,Skin,0,27,X202897220112_R04C02
Killer whale,Orcinus orca,Skin,1,1,X202897220112_R05C01
Killer whale,Orcinus orca,Skin,1,26,X202897220112_R05C02
Killer whale,Orcinus orca,Skin,1,55,X202897220112_R06C01
Killer whale,Orcinus orca,Skin,0,24,X202897220112_R06C02
Blind mole rat,Spalax galili,Skin,0,,X202897220113_R01C01
Common opossum,Didelphis marsupialis,Skin,0,,X202897220113_R01C02
Coypu,Myocastor coypus,Skin,0,,X202897220113_R02C01
Deer mouse,Peromyscus maniculatus,Skin,0,,X202897220113_R02C02
Naked mole rat,Heterocephalus glaber,Skin,1,1.166,X202897220113_R03C01
Gunthers vole,Microtus guentheri,Skin,,,X202897220113_R03C02
Red squirrel,Tamiasciurus hudsonicus,Skin,0,,X202897220113_R04C01
Chichillah,Chinchilla lanigera,Skin,0,1,X202897220113_R04C02
Eastern mole,Scalopus aquaticus,Skin,0,,X202897220113_R05C01
Squirrel,Sciurus carolinensis,Skin,,,X202897220113_R05C02
Squirrel,Sciurus carolinensis,Skin,1,,X202897220113_R06C01
Naked mole rat,Heterocephalus glaber,Skin,0,2,X202897220113_R06C02
Dog,Canis lupus familiaris,Blood,0,13.5,X202897220114_R01C01
Dog,Canis lupus familiaris,Blood,0,2,X202897220114_R01C02
Dog,Canis lupus familiaris,Blood,0,7,X202897220114_R02C01
Dog,Canis lupus familiaris,Blood,0,9.4,X202897220114_R02C02
Dog,Canis lupus familiaris,Blood,0,10.6,X202897220114_R03C01
Dog,Canis lupus familiaris,Blood,0,10.7,X202897220114_R03C02
Dog,Canis lupus familiaris,Blood,0,6.9,X202897220114_R04C01
Dog,Canis lupus familiaris,Blood,1,1.3,X202897220114_R04C02
Dog,Canis lupus familiaris,Blood,1,2.8,X202897220114_R05C01
Dog,Canis lupus familiaris,Blood,1,2.6,X202897220114_R05C02
Dog,Canis lupus familiaris,Blood,0,10,X202897220114_R06C01
Dog,Canis lupus familiaris,Blood,1,7.2,X202897220114_R06C02
Dog,Canis lupus familiaris,Blood,0,8.4,X202897220115_R01C01
Dog,Canis lupus familiaris,Blood,0,8.1,X202897220115_R01C02
Dog,Canis lupus familiaris,Blood,1,3.7,X202897220115_R02C01
Dog,Canis lupus familiaris,Blood,0,4.7,X202897220115_R02C02
Dog,Canis lupus familiaris,Blood,1,1.5,X202897220115_R03C01
Dog,Canis lupus familiaris,Blood,1,4.1,X202897220115_R03C02
Dog,Canis lupus familiaris,Blood,1,2.5,X202897220115_R04C01
Dog,Canis lupus familiaris,Blood,1,,X202897220115_R04C02
Dog,Canis lupus familiaris,Blood,1,3.2,X202897220115_R05C01
Dog,Canis lupus familiaris,Blood,0,4.7,X202897220115_R05C02
Dog,Canis lupus familiaris,Blood,1,9.1,X202897220115_R06C01
Dog,Canis lupus familiaris,Blood,1,12.9,X202897220115_R06C02
Dog,Canis lupus familiaris,Blood,0,8.2,X202897220116_R01C01
Dog,Canis lupus familiaris,Blood,0,4.9,X202897220116_R01C02
Dog,Canis lupus familiaris,Blood,0,1.1,X202897220116_R02C01
Dog,Canis lupus familiaris,Blood,1,3.4,X202897220116_R02C02
Dog,Canis lupus familiaris,Blood,1,8.3,X202897220116_R03C01
Dog,Canis lupus familiaris,Blood,1,3.9,X202897220116_R03C02
Dog,Canis lupus familiaris,Blood,1,1.2,X202897220116_R04C01
Dog,Canis lupus familiaris,Blood,0,11.6,X202897220116_R04C02
Dog,Canis lupus familiaris,Blood,0,9.9,X202897220116_R05C01
Dog,Canis lupus familiaris,Blood,0,2.3,X202897220116_R05C02
Dog,Canis lupus familiaris,Blood,1,2.8,X202897220116_R06C01
Dog,Canis lupus familiaris,Blood,1,4.2,X202897220116_R06C02
Dog,Canis lupus familiaris,Blood,1,2,X202897220117_R01C01
Dog,Canis lupus familiaris,Blood,0,2.1,X202897220117_R01C02
Dog,Canis lupus familiaris,Blood,0,8.7,X202897220117_R02C01
Dog,Canis lupus familiaris,Blood,1,1.7,X202897220117_R02C02
Dog,Canis lupus familiaris,Blood,1,12.3,X202897220117_R03C01
Dog,Canis lupus familiaris,Blood,1,2.6,X202897220117_R03C02
Dog,Canis lupus familiaris,Blood,1,11.8,X202897220117_R04C01
Dog,Canis lupus familiaris,Blood,1,9.7,X202897220117_R04C02
Dog,Canis lupus familiaris,Blood,0,5.5,X202897220117_R05C01
Dog,Canis lupus familiaris,Blood,1,1.1,X202897220117_R05C02
Dog,Canis lupus familiaris,Blood,1,2.9,X202897220117_R06C01
Dog,Canis lupus familiaris,Blood,0,0.6,X202897220117_R06C02
Dog,Canis lupus familiaris,Blood,0,7.9,X202897220118_R01C01
Dog,Canis lupus familiaris,Blood,1,,X202897220118_R01C02
Dog,Canis lupus familiaris,Blood,0,2,X202897220118_R02C01
Dog,Canis lupus familiaris,Blood,0,6.8,X202897220118_R02C02
Dog,Canis lupus familiaris,Blood,0,14.4,X202897220118_R03C01
Dog,Canis lupus familiaris,Blood,0,4.8,X202897220118_R03C02
Dog,Canis lupus familiaris,Blood,0,0.7,X202897220118_R04C01
Dog,Canis lupus familiaris,Blood,0,4,X202897220118_R04C02
Dog,Canis lupus familiaris,Blood,1,11.2,X202897220118_R05C01
Dog,Canis lupus familiaris,Blood,0,12.6,X202897220118_R05C02
Dog,Canis lupus familiaris,Blood,0,7,X202897220118_R06C01
Dog,Canis lupus familiaris,Blood,0,1.7,X202897220118_R06C02
Dog,Canis lupus familiaris,Blood,0,5.6,X202897220119_R01C01
Dog,Canis lupus familiaris,Blood,0,10.4,X202897220119_R01C02
Dog,Canis lupus familiaris,Blood,1,2.8,X202897220119_R02C01
Dog,Canis lupus familiaris,Blood,0,12.7,X202897220119_R02C02
Dog,Canis lupus familiaris,Blood,0,0.8,X202897220119_R03C01
Dog,Canis lupus familiaris,Blood,0,13.2,X202897220119_R03C02
Dog,Canis lupus familiaris,Blood,1,5.2,X202897220119_R04C01
Dog,Canis lupus familiaris,Blood,1,5.4,X202897220119_R04C02
Dog,Canis lupus familiaris,Blood,1,,X202897220119_R05C01
Dog,Canis lupus familiaris,Blood,0,1.7,X202897220119_R05C02
Dog,Canis lupus familiaris,Blood,1,5.4,X202897220119_R06C01
Dog,Canis lupus familiaris,Blood,1,10,X202897220119_R06C02
Dog,Canis lupus familiaris,Blood,0,11,X202897220120_R01C01
Dog,Canis lupus familiaris,Blood,0,2,X202897220120_R01C02
Dog,Canis lupus familiaris,Blood,0,4.2,X202897220120_R02C01
Dog,Canis lupus familiaris,Blood,0,3.3,X202897220120_R02C02
Dog,Canis lupus familiaris,Blood,0,5.8,X202897220120_R03C01
Dog,Canis lupus familiaris,Blood,0,6.4,X202897220120_R03C02
Dog,Canis lupus familiaris,Blood,1,2.3,X202897220120_R04C01
Dog,Canis lupus familiaris,Blood,1,1.5,X202897220120_R04C02
Dog,Canis lupus familiaris,Blood,1,7.3,X202897220120_R05C01
Dog,Canis lupus familiaris,Blood,1,17,X202897220120_R05C02
Dog,Canis lupus familiaris,Blood,0,0.8,X202897220120_R06C01
Dog,Canis lupus familiaris,Blood,1,0.9,X202897220120_R06C02
Dog,Canis lupus familiaris,Blood,1,1.3,X202897220121_R01C01
Dog,Canis lupus familiaris,Blood,0,0.6,X202897220121_R01C02
Dog,Canis lupus familiaris,Blood,1,6.8,X202897220121_R02C01
Dog,Canis lupus familiaris,Blood,0,12,X202897220121_R02C02
Dog,Canis lupus familiaris,Blood,1,9.4,X202897220121_R03C01
Dog,Canis lupus familiaris,Blood,1,12.5,X202897220121_R03C02
Dog,Canis lupus familiaris,Blood,1,12.3,X202897220121_R04C01
Dog,Canis lupus familiaris,Blood,1,4.2,X202897220121_R04C02
Dog,Canis lupus familiaris,Blood,1,6.8,X202897220121_R05C01
Dog,Canis lupus familiaris,Blood,1,2.9,X202897220121_R05C02
Dog,Canis lupus familiaris,Blood,0,7.1,X202897220121_R06C01
Dog,Canis lupus familiaris,Blood,0,2.2,X202897220121_R06C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,20,X202897220122_R01C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,3,X202897220122_R01C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,23,X202897220122_R02C01
Humpback whale,Megaptera novaeangliae,Skin,0,13,X202897220122_R02C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,1,,X202897220122_R03C01
Beluga whale,Delphinapterus leucas,Skin,1,,X202897220122_R03C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,,X202897220122_R04C01
Beluga whale,Delphinapterus leucas,Skin,1,,X202897220122_R04C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,,X202897220122_R05C01
Beluga whale,Delphinapterus leucas,Skin,0,13.1595219,X202897220122_R05C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,,X202897220122_R06C01
Beluga whale,Delphinapterus leucas,Skin,1,-1,X202897220122_R06C02
Beluga whale,Delphinapterus leucas,Skin,0,25.065756,X202897220123_R01C01
Beluga whale,Delphinapterus leucas,Skin,1,23.1858243,X202897220123_R01C02
Beluga whale,Delphinapterus leucas,Skin,0,20.0526048,X202897220123_R02C01
Blue whale,Balaenoptera musculus,Skin,1,,X202897220123_R02C02
Beluga whale,Delphinapterus leucas,Skin,0,,X202897220123_R03C01
Sperm whale,Physeter macrocephalus,Skin,0,,X202897220123_R03C02
Beluga whale,Delphinapterus leucas,Skin,1,10.0263024,X202897220123_R04C01
Beluga whale,Delphinapterus leucas,Skin,1,0.1,X202897220123_R05C01
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,20,X202897220123_R05C02
Maui dolphin,Cephalorhynchus hectori maui,Skin,0,20,X202897220123_R06C02
Dog,Canis lupus familiaris,Blood,0,8,X202897220124_R01C01
Dog,Canis lupus familiaris,Blood,1,7.1,X202897220124_R01C02
Dog,Canis lupus familiaris,Blood,0,11.8,X202897220124_R02C01
Dog,Canis lupus familiaris,Blood,1,2.5,X202897220124_R02C02
Dog,Canis lupus familiaris,Blood,0,10.2,X202897220124_R03C01
Dog,Canis lupus familiaris,Blood,0,8.6,X202897220124_R03C02
Dog,Canis lupus familiaris,Blood,0,7.4,X202897220124_R04C01
Dog,Canis lupus familiaris,Blood,1,0.8,X202897220124_R04C02
Dog,Canis lupus familiaris,Blood,1,3.5,X202897220124_R05C01
Dog,Canis lupus familiaris,Blood,0,6.7,X202897220124_R05C02
Dog,Canis lupus familiaris,Blood,0,4.5,X202897220124_R06C01
Dog,Canis lupus familiaris,Blood,1,4.4,X202897220124_R06C02
Dog,Canis lupus familiaris,Blood,1,9.2,X202897220125_R01C01
Dog,Canis lupus familiaris,Blood,1,7.5,X202897220125_R01C02
Dog,Canis lupus familiaris,Blood,1,4.9,X202897220125_R02C01
Dog,Canis lupus familiaris,Blood,0,13,X202897220125_R02C02
Dog,Canis lupus familiaris,Blood,1,12.9,X202897220125_R03C01
Dog,Canis lupus familiaris,Blood,1,9.9,X202897220125_R03C02
Dog,Canis lupus familiaris,Blood,1,1.9,X202897220125_R04C01
Dog,Canis lupus familiaris,Blood,1,6.7,X202897220125_R04C02
Dog,Canis lupus familiaris,Blood,1,10,X202897220125_R05C01
Dog,Canis lupus familiaris,Blood,0,3,X202897220125_R05C02
Dog,Canis lupus familiaris,Blood,1,5.1,X202897220125_R06C01
Dog,Canis lupus familiaris,Blood,0,13.9,X202897220125_R06C02
Mouse,Mus musculus,Liver,1,1.983606557,X202897220126_R01C01
Mouse,Mus musculus,Liver,1,1.035519126,X202897220126_R01C02
Mouse,Mus musculus,Liver,1,1.978142077,X202897220126_R02C01
Mouse,Mus musculus,Liver,1,2.073770492,X202897220126_R02C02
Mouse,Mus musculus,Liver,1,1.508196721,X202897220126_R03C01
Mouse,Mus musculus,Liver,1,1.994535519,X202897220126_R03C02
Mouse,Mus musculus,Liver,1,1.049180328,X202897220126_R04C01
Mouse,Mus musculus,Liver,1,2,X202897220126_R04C02
Mouse,Mus musculus,Liver,1,1.054644809,X202897220126_R05C01
Mouse,Mus musculus,Liver,1,1.073770492,X202897220126_R05C02
Mouse,Mus musculus,Liver,1,1,X202897220126_R06C02
Mouse,Mus musculus,Liver,0,0.5,X202897220127_R01C02
Mouse,Mus musculus,Liver,1,0.5,X202897220127_R02C02
Mouse,Mus musculus,Liver,1,0.5,X202897220127_R03C02
Mouse,Mus musculus,Liver,0,0.5,X202897220127_R04C02
Mouse,Mus musculus,Liver,0,0.5,X202897220127_R05C02
Mouse,Mus musculus,Liver,0,0.5,X202897220127_R06C01
Mouse,Mus musculus,Liver,1,0.5,X202897220127_R06C02
Capybara,Hydrochoerus hydrochaeris,Skin,1,,X202897220128_R01C01
Naked mole rat,Heterocephalus glaber,Skin,0,1,X202897220128_R01C02
Pouched rat,Cricetomys gambianus,Skin,1,,X202897220128_R02C01
Bush tail rat,Neotoma cinerea,Skin,1,,X202897220128_R02C02
Muskrat,Ondatra zibethicus,Skin,0,,X202897220128_R03C01
Paca,Cuniculus paca,Skin,1,,X202897220128_R03C02
Naked mole rat,Heterocephalus glaber,Skin,0,0.8333,X202897220128_R04C01
Mouse,Mus musculus,Skin,0,2,X202897220128_R04C02
Deer mouse,Peromyscus maniculatus,Skin,1,,X202897220128_R05C01
Mouse,Mus musculus,Skin,1,2,X202897220128_R05C02
Cotton rabbit,Sylvilagus floridanus,Skin,1,0.06,X202897220128_R06C01
Chichillah,Chinchilla lanigera,Skin,0,1,X202897220128_R06C02
Large flying fox,Pteropus vampyrus,Skin,1,3.1,X202897220129_R01C01
Large flying fox,Pteropus vampyrus,Skin,0,3.8,X202897220129_R01C02
Variable flying fox,Pteropus hypomelanus,Skin,1,2.1,X202897220129_R02C01
Large flying fox,Pteropus vampyrus,Skin,0,20.1,X202897220129_R02C02
Large flying fox,Pteropus vampyrus,Skin,1,22.4,X202897220129_R03C01
Variable flying fox,Pteropus hypomelanus,Skin,1,8.2,X202897220129_R03C02
Variable flying fox,Pteropus hypomelanus,Skin,0,3,X202897220129_R04C01
Large flying fox,Pteropus vampyrus,Skin,0,6.3,X202897220129_R04C02
Large flying fox,Pteropus vampyrus,Skin,1,12.9,X202897220129_R05C01
Variable flying fox,Pteropus hypomelanus,Skin,0,0.8,X202897220129_R05C02
Variable flying fox,Pteropus hypomelanus,Skin,1,15.6,X202897220129_R06C01
Large flying fox,Pteropus vampyrus,Skin,1,0.6,X202897220129_R06C02
Vervet,Chlorocebus aethiops sabaeus,Blood,1,15.65205479,X202897220130_R01C01
Vervet,Chlorocebus aethiops sabaeus,Blood,0,4.052054795,X202897220130_R01C02
Vervet,Chlorocebus aethiops sabaeus,Blood,1,13.69863014,X202897220130_R02C01
Vervet,Chlorocebus aethiops sabaeus,Blood,0,0.331506849,X202897220130_R02C02
Vervet,Chlorocebus aethiops sabaeus,Blood,1,3.515068493,X202897220130_R03C01
Vervet,Chlorocebus aethiops sabaeus,Blood,1,1.005479452,X202897220130_R03C02
Vervet,Chlorocebus aethiops sabaeus,Blood,1,18.65205479,X202897220130_R04C01
Vervet,Chlorocebus aethiops sabaeus,Blood,1,0.520547945,X202897220130_R04C02
Vervet,Chlorocebus aethiops sabaeus,Blood,1,18.7369863,X202897220130_R05C01
Vervet,Chlorocebus aethiops sabaeus,Blood,0,1.356164384,X202897220130_R05C02
Vervet,Chlorocebus aethiops sabaeus,Blood,1,3.257534247,X202897220130_R06C01
Vervet,Chlorocebus aethiops sabaeus,Blood,1,22.3369863,X202897220130_R06C02
Mouse,Mus musculus,Blood,0,0.833333333,X202897220131_R01C01
Mouse,Mus musculus,Blood,0,0.833333333,X202897220131_R01C02
Mouse,Mus musculus,Blood,0,0.833333333,X202897220131_R02C01
Mouse,Mus musculus,Blood,0,0.833333333,X202897220131_R02C02
Mouse,Mus musculus,Blood,0,0.833333333,X202897220131_R03C01
Mouse,Mus musculus,Blood,0,0.833333333,X202897220131_R03C02
Mouse,Mus musculus,Blood,0,0.833333333,X202897220131_R04C01
Mouse,Mus musculus,Blood,0,0.833333333,X202897220131_R04C02
Mouse,Mus musculus,Blood,0,0.833333333,X202897220131_R05C01
Mouse,Mus musculus,Blood,0,0.833333333,X202897220131_R05C02
Mouse,Mus musculus,Blood,0,0.833333333,X202897220131_R06C01
Mouse,Mus musculus,Blood,0,0.833333333,X202897220131_R06C02
Human,Homo sapiens,Liver,,,X202897220132_R01C01
Mouse,Mus musculus,Liver,0,,X202897220132_R01C02
Rodriguez flying fox,Pteropus rodricensis,Liver,1,,X202897220132_R02C01
Ferret,Mustela putorius furo,Liver,0,,X202897220132_R02C02
